Login zmienił swoj komentarz w projekcie P1 || 2022-05-27 17:43:14.912
Login zmienił pracownikow projektu P1 || 2022-05-27 17:43:19.067
Login zmienił swoj komentarz w projekcie P1 || 2022-05-27 17:43:57.917
Login zmienił pracownikow projektu P1 || 2022-05-27 17:43:57.963
Login wylogowano || 2022-05-27 17:44:06.037
Login zalogowano || 2022-05-27 17:44:27.077
Login zmienił swoj komentarz w projekcie P1 || 2022-05-27 17:44:41.101
Login zmienił pracownikow projektu P1 || 2022-05-27 17:44:45.161
Login zmienił swoj komentarz w projekcie P1 || 2022-05-27 17:45:00.008
Login zmienił swoj komentarz w projekcie P1 || 2022-05-27 17:45:16.261
Login zmienił pracownikow projektu P1 || 2022-05-27 17:45:20.368
Login wylogowano || 2022-05-27 17:45:31.21
Login zalogowano || 2022-05-27 17:46:15.091
Login zmienił swoj komentarz w projekcie P1 || 2022-05-27 17:46:42.509
Login zmienił pracownikow projektu P1 || 2022-05-27 17:46:46.511
Login wylogowano || 2022-05-27 17:47:05.452
Login zalogowano || 2022-05-27 17:50:16.487
Login zalogowano || 2022-05-27 17:51:17.518
Login wylogowano || 2022-05-27 17:51:28.42
Login zalogowano || 2022-05-27 17:51:29.813
Login wylogowano || 2022-05-27 17:51:44.326
Login zalogowano || 2022-05-27 17:51:56.326
Login zalogowano || 2022-05-27 17:52:34.39
Login zmienił swoj komentarz w projekcie P1 || 2022-05-27 17:52:41.117
Login zmienił pracownikow projektu P1 || 2022-05-27 17:52:45.116
Login zmienił swoj komentarz w projekcie P1 || 2022-05-27 17:52:56.999
Login zmienił pracownikow projektu P1 || 2022-05-27 17:52:57.077
Login zmienił swoj komentarz w projekcie P1 || 2022-05-27 17:53:08.063
Login zmienił pracownikow projektu P1 || 2022-05-27 17:53:12.091
Login zalogowano || 2022-05-27 17:55:50.188
Login zmienił swoj komentarz w projekcie P1 || 2022-05-27 17:55:58.925
Login zmienił pracownikow projektu P1 || 2022-05-27 17:56:03.004
Login zmienił swoj komentarz w projekcie P1 || 2022-05-27 17:56:20.931
Login zmienił pracownikow projektu P1 || 2022-05-27 17:56:21.011
Login zmienił swoj komentarz w projekcie P1 || 2022-05-27 17:56:27.361
Login zmienił pracownikow projektu P1 || 2022-05-27 17:56:31.377
Login zmienił swoj komentarz w projekcie P4 || 2022-05-27 17:56:49.932
Login zmienił pracownikow projektu P4 || 2022-05-27 17:56:49.993
Login zalogowano || 2022-05-27 17:57:38.283
Login zmienił pracownikow projektu P1 || 2022-05-27 17:57:46.291
Login wylogowano || 2022-05-27 17:57:53.162
Login zalogowano || 2022-05-27 17:58:14.371
Login wylogowano || 2022-05-27 17:58:29.202
Login zalogowano || 2022-05-27 18:01:51.617
Login zmienił swoj komentarz w projekcie P1 || 2022-05-27 18:01:59.209
Login zmienił pracownikow projektu P1 || 2022-05-27 18:02:03.223
Login wylogowano || 2022-05-27 18:02:22.481
Login zalogowano || 2022-05-27 18:07:33.831
Login wylogowano || 2022-05-27 18:07:57.278
Login zalogowano || 2022-05-27 18:09:14.799
Login wylogowano || 2022-05-27 18:09:42.663
Login zalogowano || 2022-05-27 18:15:03.845
Login wylogowano || 2022-05-27 18:15:15.644
Login zalogowano || 2022-05-27 18:15:59.988
Login zmienił swoj komentarz w projekcie P1 || 2022-05-27 18:16:25.524
Login zmienił pracownikow projektu P1 || 2022-05-27 18:16:29.575
Login wylogowano || 2022-05-27 18:16:36.979
Login zalogowano || 2022-05-27 18:20:17.543
Login zmienił pracownikow projektu P1 || 2022-05-27 18:20:19.215
Login zalogowano || 2022-05-27 18:22:10.269
Login zmienił pracownikow projektu P1 || 2022-05-27 18:22:11.773
Login zalogowano || 2022-05-27 18:24:33.771
Login zmienił pracownikow projektu P1 || 2022-05-27 18:24:35.628
Login wylogowano || 2022-05-27 18:24:42.931
Login zalogowano || 2022-05-27 18:25:22.411
Login zmienił pracownikow projektu P1 || 2022-05-27 18:25:24.314
Login wylogowano || 2022-05-27 18:26:14.65
Login zalogowano || 2022-05-27 18:26:18.348
Login zmienił pracownikow projektu P1 || 2022-05-27 18:26:19.674
Login zalogowano || 2022-05-27 18:51:34.543
Login zmienił pracownikow projektu P1 || 2022-05-27 18:51:36.344
Login zalogowano || 2022-05-27 18:57:48.197
Login zmienił pracownikow projektu P1 || 2022-05-27 18:57:49.614
Login wylogowano || 2022-05-27 18:57:56.295
Login zalogowano || 2022-05-27 18:59:14.799
Login zmienił pracownikow projektu P1 || 2022-05-27 18:59:16.537
Login wylogowano || 2022-05-27 18:59:40.47
Login zalogowano || 2022-05-27 18:59:58.303
Login zmienił pracownikow projektu P1 || 2022-05-27 19:00:00.119
Login wylogowano || 2022-05-27 19:00:13.824
Login zalogowano || 2022-06-02 21:22:06.17
Login zmienił pracownikow projektu P1 || 2022-06-02 21:22:08.237
Login wylogowano || 2022-06-02 21:22:18.567
Login zalogowano || 2022-06-02 21:22:34.605
Login zmienił pracownikow projektu P1 || 2022-06-02 21:22:36.646
Login wylogowano || 2022-06-02 21:22:44.293
Login zalogowano || 2022-06-02 21:28:09.496
Login wylogowano || 2022-06-02 21:28:40.331
Login3 zalogowano || 2022-06-02 21:28:42.386
Login3 wylogowano || 2022-06-02 21:29:18.105
Login zalogowano || 2022-06-02 21:43:43.874
Login wylogowano || 2022-06-02 21:43:49.642
Login3 zalogowano || 2022-06-02 21:43:51.634
Login3 wylogowano || 2022-06-02 21:44:18.915
Login zalogowano || 2022-06-02 22:03:46.872
Login wylogowano || 2022-06-02 22:03:50.803
Login3 zalogowano || 2022-06-02 22:03:55.825
Login3 wylogowano || 2022-06-02 22:04:39.007
Login3 zalogowano || 2022-06-02 22:04:47.074
Login3 zalogowano || 2022-06-02 22:05:27.187
Login zalogowano || 2022-06-02 22:11:02.642
Login wylogowano || 2022-06-02 22:11:08.706
Login3 zalogowano || 2022-06-02 22:11:10.167
Login3 zmienił pracownikow projektu P6 || 2022-06-02 22:11:12.905
Login3 zmienił pracownikow projektu P7 || 2022-06-02 22:11:23.052
Login3 wylogowano || 2022-06-02 22:11:43.71
Login3 zalogowano || 2022-06-02 22:12:26.403
Login3 zmienił pracownikow projektu P6 || 2022-06-02 22:12:29.035
Login3 wylogowano || 2022-06-02 22:13:42.226
Login3 zalogowano || 2022-06-02 22:13:46.213
Login3 zalogowano || 2022-06-02 22:14:49.989
Login3 zmienił pracownikow projektu P6 || 2022-06-02 22:14:53.187
Login3 zmienił pracownikow projektu P6 || 2022-06-02 22:14:57.693
Login3 wylogowano || 2022-06-02 22:15:10.3
Login3 zalogowano || 2022-06-02 22:26:29.052
Login3 wylogowano || 2022-06-02 22:26:58.549
Login3 zalogowano || 2022-06-02 22:30:08.958
Login3 wylogowano || 2022-06-02 22:30:40.174
Login3 zalogowano || 2022-06-02 22:31:33.58
Login3 wylogowano || 2022-06-02 22:32:21.02
Login zalogowano || 2022-06-02 22:33:25.567
Login wylogowano || 2022-06-02 22:33:26.781
Login3 zalogowano || 2022-06-02 22:33:27.865
Login3 wylogowano || 2022-06-02 22:33:39.046
Login3 zalogowano || 2022-06-02 22:34:00.508
Login3 zalogowano || 2022-06-02 22:34:34.244
Login3 wylogowano || 2022-06-02 22:34:44.924
Login zalogowano || 2022-06-02 22:40:19.806
Login wylogowano || 2022-06-02 22:40:27.223
Login3 zalogowano || 2022-06-02 22:40:28.516
Login3 wylogowano || 2022-06-02 22:41:04.385
Login3 zalogowano || 2022-06-02 22:41:26.972
Login3 wylogowano || 2022-06-02 22:41:59.291
Login3 zalogowano || 2022-06-02 22:43:40.859
Login3 wylogowano || 2022-06-02 22:43:50.811
Login3 zalogowano || 2022-06-02 22:44:22.736
Login3 wylogowano || 2022-06-02 22:44:28.602
Login3 zalogowano || 2022-06-02 22:45:22.229
Login3 wylogowano || 2022-06-02 22:45:27.915
Login3 zalogowano || 2022-06-02 22:45:38.395
Login3 wylogowano || 2022-06-02 22:45:54.48
Login3 zalogowano || 2022-06-02 22:47:16.323
Login3 wylogowano || 2022-06-02 22:47:19.391
Login3 zalogowano || 2022-06-02 22:48:53.983
Login3 wylogowano || 2022-06-02 22:49:14.279
Login zalogowano || 2022-06-02 22:50:10.641
Login wylogowano || 2022-06-02 22:50:15.73
Login3 zalogowano || 2022-06-02 22:50:16.562
Login3 wylogowano || 2022-06-02 22:50:29.115
Login3 zalogowano || 2022-06-02 23:21:26.223
Login3 wylogowano || 2022-06-02 23:21:39.379
Login3 zalogowano || 2022-06-02 23:23:07.636
Login3 wylogowano || 2022-06-02 23:23:21.205
Login zalogowano || 2022-06-02 23:31:09.91
Login wylogowano || 2022-06-02 23:31:17.237
Login zalogowano || 2022-06-02 23:31:49.844
Login wylogowano || 2022-06-02 23:31:56.0
Login zalogowano || 2022-06-02 23:33:12.845
Login wylogowano || 2022-06-02 23:33:27.98
Login zalogowano || 2022-06-02 23:34:20.888
Login wylogowano || 2022-06-02 23:34:39.971
Login zalogowano || 2022-06-02 23:34:44.271
Login wylogowano || 2022-06-02 23:34:59.183
Login zalogowano || 2022-06-02 23:35:23.371
Login zalogowano || 2022-06-02 23:36:27.883
Login wylogowano || 2022-06-02 23:36:51.489
Login zalogowano || 2022-06-02 23:36:56.043
Login wylogowano || 2022-06-02 23:38:00.046
Login zalogowano || 2022-06-02 23:38:01.041
Login wylogowano || 2022-06-02 23:38:09.644
Login zalogowano || 2022-06-02 23:41:17.067
Login wylogowano || 2022-06-02 23:41:41.43
Login zalogowano || 2022-06-02 23:41:59.859
Login wylogowano || 2022-06-02 23:42:15.169
Login3 zalogowano || 2022-06-02 23:42:27.986
Login3 wylogowano || 2022-06-02 23:42:42.762
Login zalogowano || 2022-06-02 23:43:39.081
Login wylogowano || 2022-06-02 23:43:44.369
Login3 zalogowano || 2022-06-02 23:43:46.229
Login3 wylogowano || 2022-06-02 23:44:08.274
Login2 zalogowano || 2022-06-02 23:44:09.77
Login2 wylogowano || 2022-06-02 23:44:17.221
Login5 zalogowano || 2022-06-02 23:44:18.85
Login5 wylogowano || 2022-06-02 23:44:25.111
Login zalogowano || 2022-06-02 23:46:12.151
Login wylogowano || 2022-06-02 23:46:24.267
Login zalogowano || 2022-06-03 00:09:27.63
Login wylogowano || 2022-06-03 00:09:38.936
Login3 zalogowano || 2022-06-03 00:09:51.046
Login3 wylogowano || 2022-06-03 00:09:58.851
Login zalogowano || 2022-06-03 00:22:46.757
Login zmienił swoje dane || 2022-06-03 00:22:54.399
Login wylogowano || 2022-06-03 00:23:06.706
Login zalogowano || 2022-06-03 00:23:07.612
Login zalogowano || 2022-06-03 00:24:27.295
Login zmienił swoje dane || 2022-06-03 00:24:38.759
Login wylogowano || 2022-06-03 00:24:48.138
Login zalogowano || 2022-06-03 00:24:49.038
Login zalogowano || 2022-06-03 00:26:00.558
Login zmienił swoje dane || 2022-06-03 00:26:08.478
Login wylogowano || 2022-06-03 00:26:26.118
Login zalogowano || 2022-06-03 00:28:54.099
Login zmienił swoje dane || 2022-06-03 00:29:03.212
Login wylogowano || 2022-06-03 00:29:36.019
Login3 zalogowano || 2022-06-03 00:29:37.384
Login3 wylogowano || 2022-06-03 00:29:54.749
Login3 zalogowano || 2022-06-03 00:29:56.06
Login3 wylogowano || 2022-06-03 00:30:31.076
Login zalogowano || 2022-06-03 00:33:37.818
Login wylogowano || 2022-06-03 00:33:41.936
Login zalogowano || 2022-06-03 00:34:04.793
Login zmienił swoje dane || 2022-06-03 00:34:12.691
Login wylogowano || 2022-06-03 00:34:49.53
Login zalogowano || 2022-06-03 00:34:50.378
Login wylogowano || 2022-06-03 00:35:21.329
Login zalogowano || 2022-06-03 00:38:06.12
Login zmienił swoje dane || 2022-06-03 00:38:11.191
Login zalogowano || 2022-06-03 00:38:49.91
Login zmienił swoje dane || 2022-06-03 00:38:53.507
Login zalogowano || 2022-06-03 00:40:59.657
Login zmienił swoje dane || 2022-06-03 00:41:26.024
Login zalogowano || 2022-06-03 00:43:57.337
Login zmienił swoje dane || 2022-06-03 00:44:04.682
Login wylogowano || 2022-06-03 00:44:14.291
Login zalogowano || 2022-06-03 00:45:13.516
Login zmienił swoje dane || 2022-06-03 00:45:17.556
Login wylogowano || 2022-06-03 00:45:18.973
Login zalogowano || 2022-06-03 00:46:55.625
Login zmienił swoje dane || 2022-06-03 00:47:01.778
Login zalogowano || 2022-06-03 00:48:15.578
Login zmienił swoje dane || 2022-06-03 00:48:21.91
Login wylogowano || 2022-06-03 00:49:30.257
Login3 zalogowano || 2022-06-03 00:52:46.881
Login3 wylogowano || 2022-06-03 00:53:02.248
Login zalogowano || 2022-06-03 01:25:05.947
Login zmienił swoje dane || 2022-06-03 01:25:10.217
Login wylogowano || 2022-06-03 01:25:19.203
Login zalogowano || 2022-06-03 01:25:29.016
Login zmienił swoje dane || 2022-06-03 01:25:36.404
Login wylogowano || 2022-06-03 01:25:37.711
Login nieudana próba logowania || 2022-06-03 01:25:39.387
Login zalogowano || 2022-06-03 01:25:40.791
Login zmienił swoje dane || 2022-06-03 01:25:45.363
Login wylogowano || 2022-06-03 01:25:46.764
Login zalogowano || 2022-06-03 01:25:47.491
Login wylogowano || 2022-06-03 01:25:48.277
Login zalogowano || 2022-06-03 21:59:52.115
Login wylogowano || 2022-06-03 21:59:55.933
Login zalogowano || 2022-06-03 22:03:18.57
Login wylogowano || 2022-06-03 22:03:23.862
Login zalogowano || 2022-06-03 22:03:49.244
Login wylogowano || 2022-06-03 22:03:52.351
Login zalogowano || 2022-06-03 22:04:09.023
Login wylogowano || 2022-06-03 22:04:17.8
Login zalogowano || 2022-06-03 22:05:31.768
Login wylogowano || 2022-06-03 22:05:35.116
Login zalogowano || 2022-06-03 22:06:06.945
Login wylogowano || 2022-06-03 22:06:10.35
Login zalogowano || 2022-06-03 22:07:10.711
Login wylogowano || 2022-06-03 22:07:14.003
Niedana próba logowania niezarejestrowanego użytkownika || 2022-06-03 22:07:32.163
Login zalogowano || 2022-06-03 22:07:33.517
Login wylogowano || 2022-06-03 22:09:12.657
Login zalogowano || 2022-06-03 22:09:23.561
Login wylogowano || 2022-06-03 22:09:36.742
Login zalogowano || 2022-06-03 22:13:01.62
Login zaczal prace nad P1 || 2022-06-03 22:13:05.505
Login zakończyl prace nad P1 || 2022-06-03 22:13:11.225
Login zaczal prace nad P8 || 2022-06-03 22:13:15.204
Login wylogowano || 2022-06-03 22:13:20.054
Login zalogowano || 2022-06-03 22:14:58.461
Login zaczal prace nad P1 || 2022-06-03 22:15:02.454
Login wylogowano || 2022-06-03 22:15:12.67
Login zalogowano || 2022-06-03 22:34:47.6
Login wylogowano || 2022-06-03 22:34:57.82
Login zalogowano || 2022-06-03 22:35:32.727
Login wylogowano || 2022-06-03 22:35:36.722
Login zalogowano || 2022-06-03 22:48:15.82
Login wylogowano || 2022-06-03 22:48:49.789
Login zalogowano || 2022-06-03 22:49:04.04
Login wylogowano || 2022-06-03 22:50:08.225
Login zalogowano || 2022-06-03 22:50:20.308
Login wylogowano || 2022-06-03 22:51:20.416
Login wylogowano || 2022-06-03 22:51:25.039
Login wylogowano || 2022-06-03 22:51:26.181
Login wylogowano || 2022-06-03 22:51:26.996
Login wylogowano || 2022-06-03 22:51:27.618
Login wylogowano || 2022-06-03 22:51:28.16
Login wylogowano || 2022-06-03 22:51:28.681
Login wylogowano || 2022-06-03 22:51:29.174
Login wylogowano || 2022-06-03 22:51:29.69
Login wylogowano || 2022-06-03 22:51:30.057
Login wylogowano || 2022-06-03 22:51:30.266
Login wylogowano || 2022-06-03 22:51:30.48
Login wylogowano || 2022-06-03 22:51:30.688
Login wylogowano || 2022-06-03 22:51:30.908
Login wylogowano || 2022-06-03 22:51:31.149
Login wylogowano || 2022-06-03 22:51:31.388
Login wylogowano || 2022-06-03 22:51:31.636
Login wylogowano || 2022-06-03 22:51:31.843
Login wylogowano || 2022-06-03 22:51:32.058
Login wylogowano || 2022-06-03 22:51:32.276
Login wylogowano || 2022-06-03 22:51:32.553
Login wylogowano || 2022-06-03 22:51:32.757
Login wylogowano || 2022-06-03 22:51:32.941
Login wylogowano || 2022-06-03 22:51:33.162
Login wylogowano || 2022-06-03 22:51:33.376
Login wylogowano || 2022-06-03 22:51:33.582
Login wylogowano || 2022-06-03 22:51:33.82
Login wylogowano || 2022-06-03 22:51:34.054
Login wylogowano || 2022-06-03 22:51:34.301
Login wylogowano || 2022-06-03 22:51:34.524
Login wylogowano || 2022-06-03 22:51:34.767
Login wylogowano || 2022-06-03 22:51:35.199
Login wylogowano || 2022-06-03 22:51:35.652
Login wylogowano || 2022-06-03 22:51:35.891
Login wylogowano || 2022-06-03 22:51:36.347
Login wylogowano || 2022-06-03 22:51:36.582
Login wylogowano || 2022-06-03 22:51:37.212
Login wylogowano || 2022-06-03 22:51:37.697
Login wylogowano || 2022-06-03 22:51:40.329
Login zalogowano || 2022-06-03 22:51:56.893
Login wylogowano || 2022-06-03 22:52:56.975
Login zalogowano || 2022-06-03 22:53:03.775
Login wylogowano || 2022-06-03 22:53:23.005
Login zalogowano || 2022-06-03 22:54:21.119
Login wylogowano || 2022-06-03 22:54:40.506
Login zalogowano || 2022-06-03 22:54:47.851
Login wylogowano || 2022-06-03 22:55:12.729
Login zalogowano || 2022-06-03 22:55:19.859
Login wylogowano || 2022-06-03 22:55:25.944
Login wylogowano || 2022-06-03 22:55:27.191
Login wylogowano || 2022-06-03 22:55:27.96
Login zalogowano || 2022-06-03 22:56:31.079
Login wylogowano || 2022-06-03 22:56:33.451
Login zalogowano || 2022-06-03 22:56:35.209
Login wylogowano || 2022-06-03 22:56:42.243
Login zalogowano || 2022-06-03 23:00:00.244
Login zaczal prace nad P8 || 2022-06-03 23:00:09.033
Login zakończyl prace nad P8 || 2022-06-03 23:00:12.827
Login zakończyl prace nad P8 || 2022-06-03 23:00:15.266
Login wylogowano || 2022-06-03 23:00:35.544
Login zalogowano || 2022-06-03 23:00:40.037
Login wylogowano || 2022-06-03 23:00:46.959
Login zalogowano || 2022-06-03 23:01:30.353
Login wylogowano || 2022-06-03 23:01:36.487
Login zalogowano || 2022-06-03 23:02:21.801
Login wylogowano || 2022-06-03 23:02:32.404
Login zalogowano || 2022-06-03 23:02:34.73
Login wylogowano || 2022-06-03 23:02:41.262
Login zalogowano || 2022-06-03 23:03:08.035
Login wylogowano || 2022-06-03 23:03:31.83
Login zalogowano || 2022-06-03 23:04:23.101
Login wylogowano || 2022-06-03 23:04:36.578
Login zalogowano || 2022-06-03 23:06:20.169
Login wylogowano || 2022-06-03 23:06:26.262
Login zalogowano || 2022-06-03 23:06:31.201
Login wylogowano || 2022-06-03 23:06:39.073
Login3 zalogowano || 2022-06-03 23:06:43.68
Login3 wylogowano || 2022-06-03 23:06:49.287
Login zalogowano || 2022-06-03 23:07:15.582
Login wylogowano || 2022-06-03 23:07:21.668
Login zalogowano || 2022-06-03 23:07:47.916
Login wylogowano || 2022-06-03 23:07:53.102
Login zalogowano || 2022-06-03 23:08:23.403
Login wylogowano || 2022-06-03 23:08:29.57
Login zalogowano || 2022-06-03 23:45:36.685
Login wylogowano || 2022-06-03 23:45:42.144
Login zalogowano || 2022-06-03 23:48:06.628
Login zaczal prace nad P1 || 2022-06-03 23:48:08.5
Login wylogowano || 2022-06-03 23:48:10.327
Login zalogowano || 2022-06-03 23:49:40.419
Login zaczal prace nad P1 || 2022-06-03 23:49:42.075
Login zakończyl prace nad P1 || 2022-06-03 23:49:44.023
Login wylogowano || 2022-06-03 23:49:45.601
Login3 zalogowano || 2022-06-07 20:19:28.452
Login3 wylogowano || 2022-06-07 20:19:37.705
Login3 zalogowano || 2022-06-07 20:20:26.321
Login3 wylogowano || 2022-06-07 20:22:07.068
Login zalogowano || 2022-06-23 01:16:04.212
Login wylogowano || 2022-06-23 01:16:13.011
Login zalogowano || 2022-06-23 01:17:12.368
Login wylogowano || 2022-06-23 01:17:30.076
Login3 zalogowano || 2022-06-23 01:17:32.425
Login3 wylogowano || 2022-06-23 01:17:44.152
Login zalogowano || 2024-02-29 21:36:43.665
Login wylogowano || 2024-02-29 21:37:09.588
Login zalogowano || 2024-03-12 19:10:02.885
Login wylogowano || 2024-03-12 19:10:12.04
